x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
0.8170729279518127,0.8283768892288208,-3.6058708019481855e-07,0.77090984582901,0.6639842987060547,-0.005782051011919975,0.6661907434463501,0.5075335502624512,-0.02594674378633499,0.5993689894676208,0.37970274686813354,-0.046026453375816345,0.5737344622612,0.26645174622535706,-0.06560944765806198,0.6283469200134277,0.5555039644241333,-0.06978865712881088,0.4699273705482483,0.5649929642677307,-0.10892005264759064,0.5173227787017822,0.5835483074188232,-0.1271802932024002,0.5773488879203796,0.5894538164138794,-0.13350269198417664,0.6178945302963257,0.671652615070343,-0.08195043355226517,0.47125139832496643,0.6664590835571289,-0.10611651092767715,0.5186287760734558,0.6798254251480103,-0.10192322731018066,0.5725641846656799,0.6839261651039124,-0.1009225845336914,0.6110193729400635,0.7853187918663025,-0.09271728247404099,0.4909406900405884,0.7607921957969666,-0.11151276528835297,0.5340943932533264,0.7701349258422852,-0.08744248002767563,0.5841856598854065,0.7761136293411255,-0.07230070233345032,0.6064238548278809,0.8880380392074585,-0.10320381075143814,0.5148369073867798,0.8399240970611572,-0.11400779336690903,0.554448127746582,0.8454654216766357,-0.09054803848266602,0.5981547832489014,0.8575296401977539,-0.0725170448422432
0.8108705878257751,0.7766358852386475,-3.0964179131842684e-07,0.7627393007278442,0.6127385497093201,-0.0028739047702401876,0.6611875295639038,0.46361082792282104,-0.02349070832133293,0.5949949026107788,0.34000954031944275,-0.044686537235975266,0.5698617100715637,0.23182344436645508,-0.06656667590141296,0.6178587675094604,0.4926312267780304,-0.0694185122847557,0.4626363515853882,0.523817777633667,-0.10469549149274826,0.5046530961990356,0.5472440719604492,-0.12078302353620529,0.5627954006195068,0.5474516153335571,-0.1266794502735138,0.6099581122398376,0.6086320877075195,-0.08251281827688217,0.46834197640419006,0.6211481690406799,-0.1056266650557518,0.5150152444839478,0.6371496915817261,-0.10173700004816055,0.5711473822593689,0.6428037881851196,-0.10025902837514877,0.6044869422912598,0.7246429920196533,-0.09305087476968765,0.48801058530807495,0.7169767618179321,-0.10789909213781357,0.5315334796905518,0.7279145121574402,-0.08346239477396011,0.5824466347694397,0.7356414794921875,-0.06852994859218597,0.6001895666122437,0.832000732421875,-0.10317285358905792,0.5120992660522461,0.8093748688697815,-0.11184456199407578,0.5512390732765198,0.8135132789611816,-0.08918981999158859,0.5923169851303101,0.8194881081581116,-0.07146493345499039
0.8133231401443481,0.7840614318847656,-3.389056075775443e-07,0.7653588652610779,0.618867814540863,-0.002962110796943307,0.6634283661842346,0.4714351296424866,-0.023432914167642593,0.5943719744682312,0.34560707211494446,-0.04419892281293869,0.5671038031578064,0.2349414825439453,-0.06527676433324814,0.6191853284835815,0.49952325224876404,-0.06903304904699326,0.46351563930511475,0.5183737277984619,-0.10574377328157425,0.505233108997345,0.5433674454689026,-0.1213720515370369,0.564940333366394,0.5468752980232239,-0.1262608915567398,0.6093667149543762,0.6131272912025452,-0.08168114721775055,0.4720737636089325,0.6149957776069641,-0.10263571888208389,0.5172657370567322,0.6340134739875793,-0.09620289504528046,0.5695107579231262,0.6415057182312012,-0.09401476383209229,0.602421760559082,0.7279769778251648,-0.09227185696363449,0.4913173019886017,0.7098459601402283,-0.10612289607524872,0.5350478887557983,0.7217020392417908,-0.07944854348897934,0.5839312672615051,0.7302731275558472,-0.06382008641958237,0.5977655649185181,0.8351108431816101,-0.10237345099449158,0.5113586187362671,0.8015392422676086,-0.10889697074890137,0.5533725023269653,0.8082504272460938,-0.08343274891376495,0.594425618648529,0.8188316226005554,-0.06440398842096329
0.7858709692955017,0.702832043170929,-3.499777108117996e-07,0.7357643246650696,0.536659836769104,0.007632091641426086,0.6382823586463928,0.389386922121048,-0.006281187292188406,0.5741754770278931,0.26989296078681946,-0.023263897746801376,0.553279459476471,0.16335365176200867,-0.041611798107624054,0.5802175998687744,0.40855294466018677,-0.05080311372876167,0.43956539034843445,0.46429556608200073,-0.07686258107423782,0.48168525099754333,0.48572295904159546,-0.08647139370441437,0.5300107598304749,0.47162890434265137,-0.08953011780977249,0.5725005269050598,0.5196095705032349,-0.06785498559474945,0.4431781768798828,0.5565705895423889,-0.08458279073238373,0.49295732378959656,0.5732173919677734,-0.07518225163221359,0.5428780913352966,0.5682457089424133,-0.07033367455005646,0.5705961585044861,0.634177565574646,-0.0820198804140091,0.4596964120864868,0.6473756432533264,-0.09257759153842926,0.5056692361831665,0.6599202156066895,-0.06471255421638489,0.5545047521591187,0.6579790115356445,-0.047962576150894165,0.5727386474609375,0.7435306310653687,-0.09508554637432098,0.48366203904151917,0.7340489029884338,-0.09890540689229965,0.5249373912811279,0.7407928109169006,-0.07311639934778214,0.5678640007972717,0.7421168684959412,-0.05320059880614281
0.7849185466766357,0.7028663158416748,-4.245769957833545e-07,0.7364746332168579,0.53926682472229,0.0034809301141649485,0.6392706036567688,0.395992636680603,-0.012668714858591557,0.5726507306098938,0.2786369025707245,-0.030263973399996758,0.5512369275093079,0.1691044569015503,-0.04899371787905693,0.5818464756011963,0.4154037535190582,-0.05989100784063339,0.43812620639801025,0.46559303998947144,-0.08968127518892288,0.4830908179283142,0.48774340748786926,-0.10007593035697937,0.5356030464172363,0.4749932885169983,-0.102979876101017,0.5746110081672668,0.5267159342765808,-0.07486973702907562,0.4444683790206909,0.5551934838294983,-0.09174598008394241,0.49487975239753723,0.5742136240005493,-0.08089577406644821,0.5447058081626892,0.5729120969772339,-0.07588546723127365,0.5719364285469055,0.6409035921096802,-0.08700159192085266,0.4620739817619324,0.6471724510192871,-0.09799226373434067,0.5101296901702881,0.6608257293701172,-0.06815142184495926,0.5592812895774841,0.6620604991912842,-0.05067010223865509,0.5731359720230103,0.7510855793952942,-0.09827404469251633,0.4849399924278259,0.7376735210418701,-0.10331752151250839,0.527424693107605,0.7443604469299316,-0.07654272019863129,0.5696190595626831,0.7494493722915649,-0.056189391762018204
0.776668906211853,0.6857665181159973,-3.417534912841802e-07,0.7268233895301819,0.5236568450927734,0.00369622721336782,0.6328979730606079,0.38206663727760315,-0.013080802746117115,0.5679277181625366,0.2650616466999054,-0.03156553581357002,0.5456737875938416,0.15534713864326477,-0.05109415575861931,0.5746077299118042,0.40536296367645264,-0.05659415200352669,0.43430429697036743,0.45462411642074585,-0.0858343243598938,0.4749368131160736,0.47206518054008484,-0.09622976928949356,0.524656355381012,0.4553525447845459,-0.09910500794649124,0.5686817765235901,0.5158747434616089,-0.07147233188152313,0.442038893699646,0.5433593988418579,-0.08736085891723633,0.48950377106666565,0.5593814849853516,-0.07714122533798218,0.5380721092224121,0.5545285940170288,-0.072739377617836,0.5670350790023804,0.6290720105171204,-0.08375080674886703,0.4615952968597412,0.6362506747245789,-0.0945349857211113,0.506549596786499,0.6472773551940918,-0.066400907933712,0.5538914799690247,0.6448920965194702,-0.049930278211832047,0.5674924850463867,0.7374074459075928,-0.09514152258634567,0.4826546907424927,0.7231387495994568,-0.098865807056427,0.5238893032073975,0.7281093597412109,-0.07249845564365387,0.5652285218238831,0.730897843837738,-0.052555035799741745
0.7748316526412964,0.6878669261932373,-4.242899933615263e-07,0.7290180325508118,0.5257481336593628,0.0030863764695823193,0.6338216066360474,0.38541269302368164,-0.01306991744786501,0.567533552646637,0.2698690891265869,-0.03068537265062332,0.5435035228729248,0.161647766828537,-0.04923663288354874,0.5763660669326782,0.40373268723487854,-0.05923778936266899,0.4329102039337158,0.453665167093277,-0.08912135660648346,0.47603917121887207,0.4780924916267395,-0.09928914159536362,0.5268208384513855,0.4646436870098114,-0.10212408006191254,0.5679716467857361,0.5127363801002502,-0.07368892431259155,0.4399137794971466,0.5426223278045654,-0.0900372639298439,0.4892597794532776,0.5630677938461304,-0.07835354655981064,0.5371174812316895,0.5596449375152588,-0.07289054244756699,0.5643026828765869,0.6253744959831238,-0.08560061454772949,0.45750948786735535,0.6325229406356812,-0.09623433649539948,0.505683422088623,0.6481330990791321,-0.06598912924528122,0.5532175302505493,0.64820396900177,-0.048339422792196274,0.5645707249641418,0.734146773815155,-0.09678439795970917,0.48104673624038696,0.7223307490348816,-0.10119274258613586,0.5236708521842957,0.7302154302597046,-0.07467915117740631,0.563828706741333,0.734372079372406,-0.05471276119351387
0.7635912299156189,0.6850915551185608,-3.454481145581667e-07,0.7147274017333984,0.5255271792411804,0.002275837119668722,0.6181715130805969,0.3860047459602356,-0.01385467778891325,0.5535399913787842,0.27051565051078796,-0.03114619292318821,0.5332444906234741,0.16410237550735474,-0.04905064031481743,0.5625917911529541,0.40297871828079224,-0.05699491128325462,0.4188239574432373,0.4555882513523102,-0.08701226115226746,0.45946234464645386,0.4790818691253662,-0.09764698892831802,0.5098073482513428,0.46450337767601013,-0.10054801404476166,0.5545887351036072,0.5114548802375793,-0.07080110907554626,0.42498093843460083,0.5449417233467102,-0.08736605942249298,0.4717613458633423,0.5634868144989014,-0.07697708159685135,0.5190737843513489,0.5581942796707153,-0.07216223329305649,0.5510923266410828,0.6239413619041443,-0.08229488879442215,0.44663965702056885,0.6364525556564331,-0.09427572041749954,0.4922351837158203,0.6490151882171631,-0.06644128262996674,0.5388458967208862,0.646564781665802,-0.04984350875020027,0.5499792695045471,0.7314720749855042,-0.09299633651971817,0.46760696172714233,0.7223407030105591,-0.09801245480775833,0.5095046162605286,0.729657769203186,-0.07254079729318619,0.5494343638420105,0.7328319549560547,-0.052928291261196136
0.7491384148597717,0.681291937828064,-3.3979551972151967e-07,0.6984633207321167,0.5220774412155151,0.004168383777141571,0.6041892766952515,0.386819452047348,-0.01123472023755312,0.5407793521881104,0.27307233214378357,-0.0283571258187294,0.5214627385139465,0.16865482926368713,-0.04667357727885246,0.5457331538200378,0.403777152299881,-0.055188246071338654,0.40825027227401733,0.4566577970981598,-0.08309921622276306,0.44391921162605286,0.4811367392539978,-0.0930456817150116,0.4926117956638336,0.46949803829193115,-0.09566193073987961,0.5381821393966675,0.5124303102493286,-0.06991959363222122,0.4133635461330414,0.5455070734024048,-0.08440010994672775,0.45460420846939087,0.5642725825309753,-0.07456547021865845,0.5004459619522095,0.5603137612342834,-0.07062423229217529,0.5359002351760864,0.6242186427116394,-0.0819305032491684,0.43247663974761963,0.634648859500885,-0.09173079580068588,0.4718027710914612,0.6479761600494385,-0.06496559828519821,0.5163149833679199,0.6476395130157471,-0.04968160390853882,0.5361985564231873,0.7308304309844971,-0.09296755492687225,0.4514119625091553,0.721599817276001,-0.09577225893735886,0.48782914876937866,0.7298702597618103,-0.07005617767572403,0.5258291959762573,0.7346091270446777,-0.05072905123233795
0.7471557855606079,0.6829780340194702,-3.877879919400584e-07,0.6984292268753052,0.523501455783844,0.003570966189727187,0.6057742238044739,0.3891788721084595,-0.012487989850342274,0.5431586503982544,0.27526193857192993,-0.03094358555972576,0.5217643976211548,0.16976550221443176,-0.05043968930840492,0.5455830693244934,0.40530484914779663,-0.0543261356651783,0.4050520062446594,0.45656871795654297,-0.08556243032217026,0.4443991482257843,0.4817660450935364,-0.09749231487512589,0.49475687742233276,0.4691660404205322,-0.10098747164011002,0.5381676554679871,0.5125687718391418,-0.06961085647344589,0.4108125567436218,0.5444167852401733,-0.08795832842588425,0.45581158995628357,0.563815712928772,-0.07926812022924423,0.502529501914978,0.5596654415130615,-0.07501020282506943,0.5360350608825684,0.6245423555374146,-0.08269698917865753,0.4296146035194397,0.6357861757278442,-0.09543072432279587,0.4731687307357788,0.6485826373100281,-0.0683225691318512,0.5194748640060425,0.6475520133972168,-0.05169082432985306,0.5373891592025757,0.7332075834274292,-0.09496902674436569,0.4497385323047638,0.7244027853012085,-0.09962934255599976,0.4884473979473114,0.7297420501708984,-0.07406186312437057,0.5286604762077332,0.7331598997116089,-0.05423905700445175
0.7100467681884766,0.6824610829353333,-2.908146541358292e-07,0.6570481061935425,0.5286071300506592,0.003907911013811827,0.5665486454963684,0.3940730690956116,-0.010138626210391521,0.5050715804100037,0.28118500113487244,-0.026194225996732712,0.4826948046684265,0.1837606132030487,-0.04395853355526924,0.5031822919845581,0.41085314750671387,-0.04743530601263046,0.375316858291626,0.4655584692955017,-0.07442162930965424,0.4133305549621582,0.49039071798324585,-0.08684716373682022,0.46309995651245117,0.4778503477573395,-0.09146176278591156,0.4950939118862152,0.5157179236412048,-0.06161116063594818,0.3794795274734497,0.5520294904708862,-0.07693945616483688,0.42225977778434753,0.5728773474693298,-0.07030286639928818,0.47071266174316406,0.5687169432640076,-0.06718336790800095,0.49460363388061523,0.6246488094329834,-0.07343511283397675,0.3964373469352722,0.6416928768157959,-0.08384528011083603,0.4357761740684509,0.6581546664237976,-0.05970469489693642,0.4806704819202423,0.6556811332702637,-0.0452013835310936,0.49893128871917725,0.7289196252822876,-0.08437935262918472,0.42071738839149475,0.7286099195480347,-0.0885460302233696,0.4586983621120453,0.7400743365287781,-0.06459787487983704,0.49749982357025146,0.7411431670188904,-0.04551851749420166
0.6866831183433533,0.6848462820053101,-2.72734865802704e-07,0.6368714570999146,0.5281420350074768,0.002523787086829543,0.5508382320404053,0.39698106050491333,-0.012403842061758041,0.48788928985595703,0.28987744450569153,-0.029338719323277473,0.46539121866226196,0.18824756145477295,-0.04781358316540718,0.4787013828754425,0.42286548018455505,-0.0459686741232872,0.3580612540245056,0.48024705052375793,-0.07078750431537628,0.3944348394870758,0.500418484210968,-0.0820239782333374,0.4422365427017212,0.4880780875682831,-0.08614896237850189,0.4726329445838928,0.5287134051322937,-0.058925796300172806,0.3684474229812622,0.5678111910820007,-0.07041146606206894,0.4075566530227661,0.5838866829872131,-0.06384275108575821,0.4512171447277069,0.5781388878822327,-0.06242296099662781,0.47350403666496277,0.6368616223335266,-0.06962262094020844,0.38741904497146606,0.654807984828949,-0.07681169360876083,0.4218093752861023,0.6679913401603699,-0.05373866856098175,0.4628472328186035,0.6652671098709106,-0.041228413581848145,0.47749945521354675,0.7401748299598694,-0.07966689765453339,0.40344271063804626,0.7351624965667725,-0.08020953834056854,0.43764394521713257,0.7439074516296387,-0.055653784424066544,0.4743795692920685,0.746701180934906,-0.03705691173672676
0.6460269689559937,0.6902798414230347,-1.7518125616788893e-07,0.5921005010604858,0.536924421787262,0.005501736421138048,0.5114408135414124,0.4052164554595947,-0.007402204442769289,0.45219576358795166,0.2985849380493164,-0.02284269593656063,0.4283428192138672,0.20216885209083557,-0.040165964514017105,0.4374180734157562,0.43653082847595215,-0.03755853697657585,0.32529503107070923,0.4936506450176239,-0.058299437165260315,0.362005352973938,0.5133818984031677,-0.06907735764980316,0.4074752628803253,0.49930712580680847,-0.07361046224832535,0.4298601448535919,0.5409729480743408,-0.05093540623784065,0.3318213224411011,0.5815768837928772,-0.05846209451556206,0.36889368295669556,0.6001459360122681,-0.05226368084549904,0.411976158618927,0.5919819474220276,-0.05115503445267677,0.4297376275062561,0.6482229828834534,-0.062029317021369934,0.3469865322113037,0.6679710745811462,-0.06530110538005829,0.37782737612724304,0.6834080815315247,-0.043992385268211365,0.4185684323310852,0.6781328916549683,-0.03287465497851372,0.4338708817958832,0.7504261136054993,-0.07242493331432343,0.36302897334098816,0.7528983354568481,-0.07017990201711655,0.394523561000824,0.76270592212677,-0.04640354588627815,0.4310288429260254,0.7613778710365295,-0.02828148566186428
0.630437970161438,0.6949086785316467,-1.7819093045545742e-07,0.5793427228927612,0.5393584966659546,0.0023098194506019354,0.495121031999588,0.41145455837249756,-0.011684025637805462,0.4321371912956238,0.30691152811050415,-0.027621394023299217,0.41129353642463684,0.2027021050453186,-0.0454709492623806,0.41616928577423096,0.4482915997505188,-0.03582049533724785,0.3107788562774658,0.5060269236564636,-0.05498123541474342,0.3456818461418152,0.5258256196975708,-0.0660737082362175,0.391211599111557,0.5133780241012573,-0.07118687778711319,0.40710577368736267,0.5562059283256531,-0.04657328501343727,0.3198668360710144,0.596921980381012,-0.05182720348238945,0.35648205876350403,0.6135916709899902,-0.04695449396967888,0.3984900712966919,0.6075952649116516,-0.04715355858206749,0.40730419754981995,0.6645840406417847,-0.05524140223860741,0.33280110359191895,0.682979941368103,-0.05666191875934601,0.36479341983795166,0.6985602378845215,-0.0376814603805542,0.40532875061035156,0.696090042591095,-0.028696555644273758,0.4122016429901123,0.7640619277954102,-0.0634288489818573,0.34898582100868225,0.7694597244262695,-0.0600661002099514,0.3816693425178528,0.7792559266090393,-0.03789550065994263,0.41717928647994995,0.7778922319412231,-0.021195154637098312
